DATE,POWER FLOW (mcm),ENERGY (GWh),RES ELEV (m),SPILL (mcm),GROSS STORAGE (mcm),RAIN (mm)
10-May-03,6.53,3.11,429.44,0.00,535.78,2.40
11-May-03,5.54,2.64,429.12,0.00,529.65,0.00
12-May-03,6.27,2.98,428.89,0.00,525.24,0.00
13-May-03,5.12,2.44,428.86,0.00,524.57,5.10
14-May-03,5.04,2.39,428.65,0.00,520.67,0.00
15-May-03,5.69,2.70,428.51,0.00,518.02,0.00
16-May-03,5.42,2.57,428.27,0.00,513.49,0.00
17-May-03,7.10,3.36,428.25,0.00,513.11,0.00
18-May-03,4.96,2.35,428.56,0.00,518.96,0.00
19-May-03,7.08,3.36,428.30,0.00,514.24,0.00
20-May-03,6.25,2.96,428.31,0.00,514.15,0.00
21-May-03,6.20,2.93,428.01,0.00,508.62,0.00
22-May-03,5.28,2.49,427.76,0.00,503.96,0.00
23-May-03,5.28,2.49,427.51,0.00,499.35,0.00
24-May-03,5.63,2.65,427.28,0.00,495.13,0.00
25-May-03,6.73,3.17,427.04,0.00,490.75,0.00
26-May-03,6.96,3.27,426.71,0.00,484.78,0.00
27-May-03,5.31,2.49,426.41,0.00,479.39,0.00
28-May-03,6.92,3.25,426.38,0.00,478.87,0.00
29-May-03,6.30,2.95,425.87,0.00,469.84,0.00
30-May-03,6.97,3.25,425.60,0.00,465.08,0.00
31-May-03,4.98,2.32,425.27,0.00,459.38,0.00
1-Jun-03,3.96,1.85,425.04,0.00,455.42,0.00
2-Jun-03,6.03,2.81,424.87,0.00,452.51,0.00
3-Jun-03,4.56,2.12,424.58,0.00,447.58,0.00
4-Jun-03,5.50,2.55,424.36,0.00,443.87,0.00
5-Jun-03,6.51,3.01,423.96,0.00,437.18,0.00
6-Jun-03,5.82,2.68,423.24,0.00,425.34,0.00
7-Jun-03,4.26,1.96,422.95,0.00,420.65,0.00
8-Jun-03,4.25,1.96,422.75,0.00,417.43,2.50
9-Jun-03,5.78,2.65,422.46,0.00,412.80,0.00
10-Jun-03,5.15,2.36,422.16,0.00,408.06,0.00
11-Jun-03,4.81,2.21,421.94,0.00,404.61,0.00
12-Jun-03,4.35,1.99,421.69,0.00,400.72,0.00
13-Jun-03,4.39,2.01,421.48,0.00,397.47,0.00
14-Jun-03,4.75,2.17,421.22,0.00,393.48,2.50
15-Jun-03,3.05,1.39,421.01,0.00,390.28,0.00
16-Jun-03,4.74,2.16,420.84,0.00,387.70,0.00
17-Jun-03,6.21,2.82,420.55,0.00,383.34,0.00
18-Jun-03,5.61,2.55,420.23,0.00,378.58,0.00
19-Jun-03,5.93,2.68,419.27,0.00,364.57,3.00
20-Jun-03,5.80,2.62,418.94,0.00,359.86,2.10
21-Jun-03,5.63,2.53,418.67,0.00,356.04,0.00
22-Jun-03,3.79,1.70,418.40,0.00,352.25,0.00
23-Jun-03,5.67,2.55,418.15,0.00,348.77,0.00
24-Jun-03,5.42,2.43,417.82,0.00,344.23,0.00
25-Jun-03,5.86,2.62,417.51,0.00,340.00,0.00
26-Jun-03,4.91,2.19,417.10,0.00,334.48,0.00
27-Jun-03,4.89,2.18,416.85,0.00,331.15,0.00
28-Jun-03,6.59,2.92,415.72,0.00,313.90,0.00
29-Jun-03,3.90,1.72,415.33,0.00,311.50,0.00
30-Jun-03,6.39,2.82,415.09,0.00,308.49,0.00
1-Jul-03,6.76,2.98,414.68,0.00,303.40,0.00
2-Jul-03,6.23,2.74,414.24,0.00,298.02,0.00
3-Jul-03,4.09,1.79,413.76,0.00,292.24,0.00
4-Jul-03,4.79,2.10,413.56,0.00,289.86,12.30
5-Jul-03,1.98,0.86,413.29,0.00,286.68,0.00
6-Jul-03,1.67,0.73,413.18,0.00,285.39,0.00
7-Jul-03,2.83,1.24,413.07,0.00,284.11,0.00
8-Jul-03,1.81,0.79,412.92,0.00,282.36,9.80
9-Jul-03,2.65,1.16,412.80,0.00,280.98,3.10
10-Jul-03,2.93,1.28,412.60,0.00,278.68,4.20
11-Jul-03,3.24,1.41,412.93,0.00,282.48,1.10
12-Jul-03,2.57,1.12,412.18,0.00,273.90,0.00
13-Jul-03,2.32,1.01,411.97,0.00,271.54,0.00
14-Jul-03,2.56,1.11,411.85,0.00,270.20,0.00
15-Jul-03,2.27,0.98,411.63,0.00,257.75,0.30
16-Jul-03,1.64,0.71,411.63,0.00,267.75,0.00
17-Jul-03,2.55,1.11,412.10,0.00,273.00,0.00
18-Jul-03,2.96,1.28,411.92,0.00,270.98,0.00
19-Jul-03,2.06,0.90,412.43,0.00,276.73,0.00
20-Jul-03,0.67,0.29,412.30,0.00,275.26,0.00
21-Jul-03,1.99,0.87,412.63,0.00,279.00,0.00
22-Jul-03,3.16,1.38,412.68,0.00,279.60,0.00
23-Jul-03,3.10,1.35,412.71,0.00,279.94,0.00
24-Jul-03,2.23,0.97,412.71,0.00,279.94,0.00
25-Jul-03,3.62,1.58,412.64,0.00,279.14,0.00
26-Jul-03,2.57,1.11,410.56,0.00,256.14,0.00
27-Jul-03,1.73,0.74,410.45,0.00,254.97,0.00
28-Jul-03,3.46,1.49,410.44,0.00,254.86,0.00
29-Jul-03,4.15,1.78,410.26,0.00,252.96,0.00
30-Jul-03,3.39,1.45,410.04,0.00,250.65,0.00
31-Jul-03,3.41,1.46,409.81,0.00,248.26,0.00
1-Aug-03,2.96,1.27,409.67,0.00,246.81,0.00
2-Aug-03,1.41,0.60,409.66,0.00,246.71,0.00
3-Aug-03,3.00,1.28,409.64,0.00,246.50,0.00
4-Aug-03,2.30,0.98,409.62,0.00,246.29,0.00
5-Aug-03,2.84,1.21,409.55,0.00,245.58,0.00
6-Aug-03,3.53,1.51,409.40,0.00,244.04,0.00
7-Aug-03,3.94,1.68,409.48,0.00,244.86,0.00
8-Aug-03,2.50,1.07,409.43,0.00,244.35,0.00
9-Aug-03,3.21,1.37,409.40,0.00,244.04,0.00
10-Aug-03,5.62,2.40,409.21,0.00,242.11,0.00
11-Aug-03,5.48,2.34,408.94,0.00,239.38,0.00
12-Aug-03,4.57,1.95,408.64,0.00,236.39,0.00
13-Aug-03,2.60,1.11,408.58,0.00,235.79,0.00
14-Aug-03,1.23,0.52,408.48,0.00,234.80,0.00
15-Aug-03,0.19,0.08,408.92,0.00,239.18,2.20
16-Aug-03,0.77,0.33,409.28,0.00,242.82,0.00
17-Aug-03,0.51,0.22,409.83,0.00,248.46,0.00
18-Aug-03,0.63,0.27,410.15,0.00,251.80,0.00
19-Aug-03,0.47,0.20,410.33,0.00,253.70,0.00
20-Aug-03,0.65,0.28,410.45,0.00,254.97,0.00
21-Aug-03,0.48,0.21,410.54,0.00,255.92,0.00
22-Aug-03,0.57,0.25,410.77,0.00,258.38,0.00
23-Aug-03,1.04,0.45,411.27,0.00,263.80,0.00
24-Aug-03,0.46,0.20,411.80,0.00,269.64,0.00
25-Aug-03,0.50,0.22,412.59,0.00,278.56,0.00
26-Aug-03,1.39,0.61,412.79,0.00,280.86,0.00
27-Aug-03,0.70,0.31,413.20,0.00,285.62,0.00
28-Aug-03,0.64,0.28,413.64,0.00,290.81,0.00
29-Aug-03,2.05,0.90,413.67,0.00,291.11,0.00
30-Aug-03,1.19,0.52,413.82,0.00,292.96,0.00
31-Aug-03,0.55,0.24,414.11,0.00,297.38,0.00
1-Sep-03,1.82,0.80,414.40,0.00,299.96,2.00
2-Sep-03,1.31,0.58,415.75,0.00,316.86,0.00
3-Sep-03,1.59,0.71,416.07,0.00,320.94,0.00
4-Sep-03,0.58,0.26,416.34,0.00,324.44,0.00
5-Sep-03,0.65,0.29,416.61,0.00,328.11,0.00
6-Sep-03,0.19,0.09,416.86,0.00,331.23,0.00
7-Sep-03,0.52,0.23,417.09,0.00,334.48,0.00
8-Sep-03,0.81,0.36,417.26,0.00,336.62,0.00
9-Sep-03,0.70,0.31,417.46,0.00,339.34,0.00
10-Sep-03,1.11,0.50,417.73,0.00,342.93,0.00
11-Sep-03,3.40,1.53,417.93,0.00,345.71,0.00
12-Sep-03,1.02,0.46,418.13,0.00,348.95,0.00
13-Sep-03,1.12,0.50,418.42,0.00,352.53,0.00
14-Sep-03,0.96,0.43,418.57,0.00,354.66,0.00
15-Sep-03,2.91,1.31,418.69,0.00,355.46,0.00
16-Sep-03,2.86,1.29,418.77,0.00,357.50,0.00
17-Sep-03,2.57,1.16,418.82,0.00,358.15,0.00
18-Sep-03,2.16,0.98,418.84,0.00,358.42,0.00
19-Sep-03,3.92,1.77,418.90,0.00,359.29,0.00
20-Sep-03,3.20,1.44,418.78,0.00,357.45,0.00
21-Sep-03,2.07,0.93,418.82,0.00,358.15,0.00
22-Sep-03,3.44,1.55,418.81,0.00,358.00,0.00
23-Sep-03,3.58,1.61,418.71,0.00,356.63,0.00
24-Sep-03,4.07,1.83,418.65,0.00,355.75,0.00
25-Sep-03,3.61,1.63,418.43,0.00,352.72,0.00
26-Sep-03,4.12,1.85,418.29,0.00,350.66,5.20
27-Sep-03,2.60,1.17,418.12,0.00,348.36,0.00
28-Sep-03,0.93,0.42,418.14,0.00,348.61,0.00
29-Sep-03,3.82,1.71,418.19,0.00,349.33,27.60
30-Sep-03,4.24,1.90,418.12,0.00,348.29,50.30
1-Oct-03,2.17,0.97,418.29,0.00,350.85,0.00
2-Oct-03,2.52,1.13,418.30,0.00,350.88,24.10
3-Oct-03,3.37,1.52,418.25,0.00,350.12,4.30
4-Oct-03,1.97,0.88,418.15,0.00,348.77,0.00
5-Oct-03,1.86,0.84,418.85,0.00,358.57,0.00
6-Oct-03,2.46,1.11,418.81,0.00,358.15,0.00
7-Oct-03,3.62,1.63,418.44,0.00,351.55,0.00
8-Oct-03,2.08,0.93,417.80,0.00,343.95,0.00
9-Oct-03,0.80,0.36,417.75,0.00,343.27,0.00
10-Oct-03,1.99,0.89,418.01,0.00,346.84,0.00
11-Oct-03,2.76,1.24,417.91,0.00,345.46,0.00
12-Oct-03,1.39,0.62,417.80,0.00,343.99,14.10
13-Oct-03,2.52,1.13,417.91,0.00,345.60,0.00
14-Oct-03,2.20,0.99,417.83,0.00,344.29,31.20
15-Oct-03,3.18,1.42,417.70,0.00,342.54,0.00
16-Oct-03,1.94,0.87,417.53,0.00,341.57,0.00
17-Oct-03,0.51,0.23,417.47,0.00,339.59,0.00
18-Oct-03,0.98,0.44,417.49,0.00,339.87,0.00
19-Oct-03,0.40,0.18,417.44,0.00,339.19,0.00
20-Oct-03,0.55,0.25,417.43,0.00,339.05,0.00
21-Oct-03,0.57,0.26,417.41,0.00,338.78,0.00
22-Oct-03,1.76,0.79,417.38,0.00,338.24,0.00
23-Oct-03,1.88,0.84,417.31,0.00,337.24,0.00
24-Oct-03,1.52,0.68,417.21,0.00,335.95,0.00
25-Oct-03,0.40,0.18,417.08,0.00,334.22,0.00
26-Oct-03,0.54,0.24,417.06,0.00,333.96,26.00
27-Oct-03,1.84,0.82,417.04,0.00,333.68,0.00
28-Oct-03,1.65,0.74,416.94,0.00,332.29,0.00
29-Oct-03,3.00,1.34,416.77,0.00,330.06,0.00
30-Oct-03,2.43,1.08,416.55,0.00,327.16,2.50
31-Oct-03,2.43,1.08,416.37,0.00,324.85,16.30
1-Nov-03,0.84,0.37,416.27,0.00,323.66,10.00
2-Nov-03,1.65,0.74,416.32,0.00,324.19,0.00
3-Nov-03,3.13,1.39,416.19,0.00,322.49,10.60
4-Nov-03,2.17,0.96,416.02,0.00,320.28,6.80
5-Nov-03,1.53,0.68,415.92,0.00,319.00,2.70
6-Nov-03,1.45,0.64,415.91,0.00,318.81,19.20
7-Nov-03,2.46,1.09,415.88,0.00,318.49,5.80
8-Nov-03,2.14,0.95,415.77,0.00,317.21,17.80
9-Nov-03,1.78,0.79,415.76,0.00,316.91,5.80
10-Nov-03,2.97,1.31,415.67,0.00,315.93,0.00
11-Nov-03,2.96,1.31,415.53,0.00,314.04,3.60
12-Nov-03,4.03,1.78,415.31,0.00,311.28,2.50
13-Nov-03,3.39,1.50,415.04,0.00,307.86,4.80
14-Nov-03,3.84,1.69,414.77,0.00,304.52,25.40
15-Nov-03,2.42,1.06,414.63,0.00,302.78,14.60
16-Nov-03,2.52,1.11,414.70,0.00,303.61,6.80
17-Nov-03,2.10,0.93,414.73,0.00,304.14,0.00
18-Nov-03,2.21,0.98,414.69,0.00,303.56,2.10
19-Nov-03,2.93,1.29,414.64,0.00,302.84,11.50
20-Nov-03,3.63,1.60,414.54,0.00,301.80,21.00
21-Nov-03,2.35,1.03,414.43,0.00,300.34,0.00
22-Nov-03,3.99,1.75,414.31,0.00,298.99,22.10
23-Nov-03,2.11,0.93,414.17,0.00,297.12,7.20
24-Nov-03,2.81,1.23,414.41,0.00,300.21,0.00
25-Nov-03,3.63,1.60,414.37,0.00,299.62,0.00
26-Nov-03,2.58,1.14,414.23,0.00,297.88,6.10
27-Nov-03,2.09,0.92,414.11,0.00,296.44,33.00
28-Nov-03,2.07,0.91,414.30,0.00,298.70,6.20
29-Nov-03,2.51,1.10,414.30,0.00,299.11,31.50
30-Nov-03,1.40,0.62,414.51,0.00,302.20,0.00
1-Dec-03,3.45,1.52,414.75,0.00,304.38,4.20
2-Dec-03,3.64,1.60,414.62,0.00,302.67,0.00
3-Dec-03,3.11,1.37,414.44,0.00,300.45,0.00
4-Dec-03,2.92,1.28,414.30,0.00,298.73,0.00
5-Dec-03,3.62,1.59,414.15,0.00,296.87,13.50
6-Dec-03,1.66,0.73,413.95,0.00,294.64,2.00
7-Dec-03,1.80,0.79,414.00,0.00,295.14,0.00
8-Dec-03,0.68,0.30,413.99,0.00,295.00,0.00
9-Dec-03,3.37,1.48,414.02,0.00,295.30,0.00
10-Dec-03,1.68,0.74,413.76,0.00,292.21,0.00
11-Dec-03,0.56,0.25,413.73,0.00,291.38,4.40
12-Dec-03,0.97,0.42,413.75,0.00,292.06,0.00
13-Dec-03,0.94,0.41,413.72,0.00,291.74,0.00
14-Dec-03,0.59,0.26,413.69,0.00,291.42,0.00
15-Dec-03,0.64,0.28,413.68,0.00,291.41,0.00
16-Dec-03,1.14,0.50,413.67,0.00,291.15,0.00
17-Dec-03,0.68,0.30,413.60,0.00,290.46,1.30
18-Dec-03,3.64,1.59,413.58,0.00,290.14,0.00
19-Dec-03,1.39,0.61,413.30,0.00,286.80,0.00
20-Dec-03,0.75,0.33,413.21,0.00,285.73,0.00
21-Dec-03,0.83,0.36,413.17,0.00,285.27,0.00
22-Dec-03,3.39,1.48,413.11,0.00,284.57,0.00
23-Dec-03,1.17,0.51,412.82,0.00,281.18,0.00
24-Dec-03,1.10,0.48,412.74,0.00,280.33,0.00
25-Dec-03,0.54,0.24,412.66,0.00,279.39,0.00
26-Dec-03,0.65,0.28,412.64,0.00,279.14,0.00
27-Dec-03,0.71,0.31,412.60,0.00,278.68,5.10
28-Dec-03,0.13,0.06,412.56,0.00,278.20,5.30
29-Dec-03,1.26,0.55,412.58,0.00,278.45,0.00
30-Dec-03,2.29,1.00,412.48,0.00,277.27,10.30
31-Dec-03,2.22,0.96,412.29,0.00,275.26,0.00
1-Jan-04,1.29,0.56,412.10,0.00,273.01,1.50
2-Jan-04,1.82,0.79,412.04,0.00,272.27,0.00
3-Jan-04,0.41,0.18,411.91,0.00,270.87,0.00
4-Jan-04,0.51,0.22,411.90,0.00,270.76,0.00
5-Jan-04,0.64,0.28,411.87,0.00,270.42,0.00
6-Jan-04,0.79,0.34,411.83,0.00,270.00,1.00
7-Jan-04,0.50,0.22,411.77,0.00,269.32,4.90
8-Jan-04,1.02,0.44,411.75,0.00,269.20,3.10
9-Jan-04,2.47,1.07,411.70,0.00,268.48,33.00
10-Jan-04,1.71,0.74,411.67,0.00,268.21,28.30
11-Jan-04,1.77,0.77,412.04,0.00,272.34,4.20
12-Jan-04,2.76,1.20,412.36,0.00,275.94,10.20
13-Jan-04,3.04,1.32,412.28,0.00,274.99,0.00
14-Jan-04,4.05,1.76,412.10,0.00,273.06,0.00
15-Jan-04,0.79,0.34,411.80,0.00,269.92,0.00
16-Jan-04,2.57,1.11,411.82,0.00,269.98,0.00
17-Jan-04,0.74,0.32,411.65,0.00,268.09,0.00
18-Jan-04,0.85,0.37,411.63,0.00,267.80,0.00
19-Jan-04,4.12,1.78,411.59,0.00,267.31,0.00
20-Jan-04,3.47,1.50,411.22,0.00,263.25,0.00
21-Jan-04,4.66,2.01,410.91,0.00,259.96,0.00
22-Jan-04,4.55,1.96,410.46,0.00,255.07,0.00
23-Jan-04,5.68,2.44,410.05,0.00,250.76,0.00
24-Jan-04,2.68,1.15,409.45,0.00,244.53,1.30
25-Jan-04,1.43,0.61,409.25,0.00,242.51,0.00
26-Jan-04,2.94,1.25,409.14,0.00,241.50,16.60
27-Jan-04,2.20,0.94,408.98,0.00,239.76,0.00
28-Jan-04,1.64,0.70,408.82,0.00,238.18,0.00
29-Jan-04,1.44,0.61,408.69,0.00,236.92,0.00
30-Jan-04,1.19,0.51,408.58,0.00,235.76,0.00
31-Jan-04,2.49,1.06,408.46,0.00,234.60,0.00
1-Feb-04,0.69,0.29,408.23,0.00,232.34,0.00
2-Feb-04,0.86,0.37,408.18,0.00,231.95,0.00
3-Feb-04,1.93,0.82,408.10,0.00,231.05,0.00
4-Feb-04,1.83,0.77,407.90,0.00,229.17,0.10
5-Feb-04,0.86,0.37,407.74,0.00,227.60,0.00
6-Feb-04,2.30,0.97,407.66,0.00,226.86,0.00
7-Feb-04,2.08,0.88,407.42,0.00,224.50,0.00
8-Feb-04,0.83,0.35,407.20,0.00,222.93,0.00
9-Feb-04,2.60,1.10,407.13,0.00,221.90,0.00
10-Feb-04,2.51,1.06,406.86,0.00,219.28,0.00
11-Feb-04,2.29,0.97,406.58,0.00,216.69,0.00
12-Feb-04,2.14,0.90,406.31,0.00,214.25,0.00
13-Feb-04,1.76,0.74,406.09,0.00,212.23,17.00
14-Feb-04,1.09,0.46,405.96,0.00,211.02,5.00
15-Feb-04,1.79,0.75,405.97,0.00,211.14,0.00
16-Feb-04,3.95,1.65,405.82,0.00,209.88,0.00
17-Feb-04,2.33,0.97,405.39,0.00,205.97,0.00
18-Feb-04,1.53,0.64,405.16,0.00,203.93,0.00
19-Feb-04,2.56,1.07,404.99,0.00,202.52,0.00
20-Feb-04,4.19,1.74,404.63,0.00,199.34,0.00
21-Feb-04,2.50,1.04,404.18,0.00,195.53,0.00
22-Feb-04,1.12,0.46,403.87,0.00,192.99,8.20
23-Feb-04,4.77,1.97,403.74,0.00,191.90,34.30
24-Feb-04,6.05,2.50,403.27,0.00,188.03,0.00
25-Feb-04,5.58,2.29,402.44,0.00,183.78,0.00
26-Feb-04,6.84,2.79,401.59,0.00,174.94,0.00
27-Feb-04,4.56,1.86,401.75,0.00,168.50,0.00
28-Feb-04,2.27,0.92,400.14,0.00,164.08,0.00
29-Feb-04,1.17,0.47,399.85,0.00,163.99,0.00
1-Mar-04,1.99,0.80,399.68,0.00,160.86,0.00
2-Mar-04,1.94,0.78,399.41,0.00,158.96,0.00
3-Mar-04,1.02,0.41,399.13,0.00,156.90,0.00
4-Mar-04,1.13,0.46,398.98,0.00,155.90,0.00
5-Mar-04,0.78,0.31,398.83,0.00,154.88,0.00
6-Mar-04,0.63,0.25,398.72,0.00,154.11,0.00
7-Mar-04,0.49,0.20,398.62,0.00,154.08,0.00
8-Mar-04,0.96,0.39,398.56,0.00,153.00,3.10
9-Mar-04,1.73,0.69,398.43,0.00,152.11,0.00
10-Mar-04,1.19,0.47,398.20,0.00,150.58,0.00
11-Mar-04,2.12,0.85,398.04,0.00,149.55,0.00
12-Mar-04,2.11,0.84,397.69,0.00,147.28,0.00
13-Mar-04,0.11,0.04,397.41,0.00,145.40,0.00
14-Mar-04,0.63,0.25,397.43,0.00,145.48,0.00
15-Mar-04,1.56,0.62,397.36,0.00,145.03,22.00
16-Mar-04,1.20,0.48,397.14,0.00,143.63,0.00
17-Mar-04,1.00,0.40,396.99,0.00,142.70,0.00
18-Mar-04,3.17,1.26,396.85,0.00,141.79,0.00
19-Mar-04,1.31,0.52,396.31,0.00,138.36,0.00
20-Mar-04,0.80,0.31,396.13,0.00,137.27,0.00
21-Mar-04,1.22,0.48,396.03,0.00,136.62,0.00
22-Mar-04,3.23,1.27,395.81,0.00,135.31,0.00
23-Mar-04,4.56,1.79,395.27,0.00,132.00,0.00
24-Mar-04,4.99,1.95,394.42,0.00,127.00,0.00
25-Mar-04,5.27,2.05,393.51,0.00,121.80,3.00
26-Mar-04,3.99,1.54,392.61,0.00,116.85,0.00
27-Mar-04,2.37,0.91,392.12,0.00,114.25,1.90
28-Mar-04,0.68,0.26,391.80,0.00,112.54,0.00
29-Mar-04,0.70,0.27,391.82,0.00,112.66,0.00
30-Mar-04,1.13,0.43,391.77,0.00,112.38,1.90
31-Mar-04,0.89,0.34,391.75,0.00,112.27,0.00
1-Apr-04,1.17,0.45,391.77,0.00,112.39,0.00
2-Apr-04,0.73,0.28,391.74,0.00,112.24,0.00
3-Apr-04,0.98,0.38,391.85,0.00,112.81,2.10
4-Apr-04,0.70,0.27,392.08,0.00,114.01,0.00
5-Apr-04,0.75,0.29,392.11,0.00,114.24,1.10
6-Apr-04,1.55,0.60,392.12,0.00,114.22,1.00
7-Apr-04,2.78,1.07,391.96,0.00,113.37,0.00
8-Apr-04,2.11,0.81,391.59,0.00,111.43,0.00
9-Apr-04,2.29,0.88,391.37,0.00,110.31,0.00
10-Apr-04,1.31,0.50,391.02,0.00,108.49,0.00
11-Apr-04,0.62,0.24,390.88,0.00,107.78,0.00
12-Apr-04,0.53,0.20,390.96,0.00,108.26,0.00
13-Apr-04,1.34,0.51,391.09,0.00,108.86,3.00
14-Apr-04,0.74,0.28,391.12,0.00,109.08,16.50
15-Apr-04,0.81,0.31,391.37,0.00,110.30,40.90
16-Apr-04,0.78,0.30,391.55,0.00,111.25,0.00
17-Apr-04,1.26,0.48,391.66,0.00,111.81,1.00
18-Apr-04,0.60,0.23,391.60,0.00,111.51,0.00
19-Apr-04,0.83,0.32,391.82,0.00,112.66,0.00
20-Apr-04,0.96,0.37,391.73,0.00,112.16,0.00
21-Apr-04,0.37,0.14,391.58,0.00,111.38,62.50
22-Apr-04,0.43,0.16,391.80,0.00,112.53,23.60
23-Apr-04,1.54,0.59,392.07,0.00,113.96,16.10
24-Apr-04,0.34,0.13,392.47,0.00,116.11,0.00
25-Apr-04,0.35,0.14,392.96,0.00,118.80,1.00
26-Apr-04,0.49,0.19,393.70,0.00,122.89,2.10
27-Apr-04,0.76,0.30,394.34,0.00,126.57,4.40
28-Apr-04,0.31,0.12,394.71,0.00,128.69,0.00
29-Apr-04,0.35,0.14,395.05,0.00,130.73,0.00
30-Apr-04,0.24,0.09,395.30,0.00,132.18,1.20
1-May-04,0.16,0.06,395.49,0.00,133.33,4.10
2-May-04,0.67,0.26,396.50,0.00,139.57,2.40
3-May-04,0.09,0.04,396.28,0.00,138.26,0.00
4-May-04,0.19,0.08,396.51,0.00,139.62,0.00
5-May-04,0.15,0.06,396.59,0.00,140.15,0.00
6-May-04,0.16,0.07,396.71,0.00,140.90,0.00
7-May-04,0.09,0.03,396.94,0.00,142.42,3.30
8-May-04,0.44,0.17,397.00,0.00,142.75,0.00
9-May-04,0.85,0.34,397.02,0.00,142.86,0.00
10-May-04,0.16,0.07,396.93,0.00,142.35,0.00
11-May-04,0.13,0.05,396.95,0.00,142.44,0.00
12-May-04,0.03,0.01,396.98,0.00,142.60,0.00
13-May-04,0.73,0.29,397.02,0.00,142.83,0.00
14-May-04,0.31,0.12,396.89,0.00,142.02,0.00
15-May-04,0.12,0.05,396.93,0.00,142.27,0.00
16-May-04,0.12,0.05,397.06,0.00,143.15,0.00
17-May-04,0.24,0.09,397.28,0.00,144.54,0.00
18-May-04,0.09,0.04,397.55,0.00,146.27,0.00
19-May-04,0.00,0.00,397.74,0.00,147.51,0.00
20-May-04,0.04,0.01,397.96,0.00,149.01,0.00
21-May-04,0.16,0.06,398.16,0.00,150.31,2.00
22-May-04,0.34,0.14,398.84,0.00,154.93,0.00
23-May-04,0.40,0.16,399.15,0.00,157.06,0.00
24-May-04,0.00,0.00,399.62,0.00,160.38,0.00
25-May-04,0.20,0.08,400.04,0.00,163.39,0.00
26-May-04,0.20,0.08,400.39,0.00,165.92,3.80
27-May-04,0.92,0.38,400.61,0.00,167.46,2.10
28-May-04,0.36,0.15,401.61,0.00,175.00,0.00
29-May-04,2.16,0.89,402.23,0.00,179.79,2.20
30-May-04,0.87,0.36,402.71,0.00,183.57,1.80
31-May-04,4.11,1.70,404.21,0.00,195.83,0.00
1-Jun-04,4.45,1.85,404.20,0.00,195.76,0.00
2-Jun-04,2.39,0.99,404.15,0.00,195.32,0.00
3-Jun-04,3.02,1.25,404.40,0.00,197.51,0.00
4-Jun-04,3.54,1.47,404.65,0.00,199.58,0.00
5-Jun-04,3.08,1.28,404.94,0.00,202.08,0.00
6-Jun-04,3.89,1.62,404.71,0.00,200.10,0.00
7-Jun-04,5.76,2.40,404.74,0.00,200.42,5.50
8-Jun-04,6.53,2.72,404.64,0.00,199.49,0.00
9-Jun-04,4.58,1.90,404.26,0.00,196.22,1.10
10-Jun-04,4.78,1.98,404.21,0.00,195.82,0.00
11-Jun-04,7.22,2.99,404.21,0.00,195.85,7.00
12-Jun-04,5.16,2.13,403.55,0.00,190.30,2.10
13-Jun-04,2.70,1.12,403.87,0.00,193.01,0.00
14-Jun-04,6.76,2.79,403.49,0.00,189.84,0.00
15-Jun-04,7.28,3.02,404.08,0.00,194.77,0.00
16-Jun-04,6.53,2.70,403.69,0.00,191.51,1.00
17-Jun-04,5.51,2.28,403.47,0.00,189.68,0.00
18-Jun-04,5.90,2.44,403.72,0.00,191.70,1.00
19-Jun-04,4.59,1.90,404.06,0.00,194.52,0.00
20-Jun-04,5.04,2.09,403.96,0.00,193.76,0.00
21-Jun-04,6.66,2.75,403.48,0.00,189.78,0.00
22-Jun-04,5.35,2.21,403.13,0.00,186.94,0.00
23-Jun-04,5.55,2.28,402.73,0.00,183.70,0.00
24-Jun-04,4.10,1.68,402.17,0.00,179.28,0.00
25-Jun-04,5.01,2.05,401.82,0.00,176.57,0.00
26-Jun-04,4.28,1.75,401.66,0.00,175.39,0.00
27-Jun-04,4.23,1.73,401.21,0.00,171.94,0.00
28-Jun-04,4.79,1.95,400.73,0.00,168.38,0.00
29-Jun-04,4.69,1.90,400.08,0.00,163.61,0.00
30-Jun-04,4.28,1.73,399.75,0.00,161.30,0.00
1-Jul-04,3.72,1.51,400.09,0.00,163.68,0.00
2-Jul-04,2.52,1.02,400.26,0.00,164.97,0.00
3-Jul-04,2.48,1.01,400.52,0.00,166.84,0.00
4-Jul-04,2.73,1.11,400.37,0.00,165.73,0.00
5-Jul-04,4.17,1.69,400.34,0.00,165.53,0.00
6-Jul-04,3.69,1.50,400.75,0.00,168.50,1.20
7-Jul-04,2.49,1.02,401.17,0.00,171.65,0.00
8-Jul-04,3.37,1.38,401.69,0.00,175.60,0.00
9-Jul-04,3.83,1.57,401.88,0.00,177.03,0.00
10-Jul-04,2.56,1.05,402.16,0.00,179.20,0.00
11-Jul-04,2.50,1.02,402.21,0.00,179.60,0.00
12-Jul-04,3.96,1.62,402.27,0.00,180.08,0.00
13-Jul-04,4.23,1.73,402.05,0.00,178.37,0.00
14-Jul-04,4.62,1.89,402.01,0.00,178.07,0.00
15-Jul-04,4.92,2.02,402.29,0.00,180.25,0.00
16-Jul-04,4.84,1.99,402.47,0.00,181.65,0.00
17-Jul-04,4.11,1.69,402.29,0.00,180.24,0.00
18-Jul-04,3.11,1.27,402.19,0.00,179.49,11.50
19-Jul-04,4.34,1.78,402.32,0.00,180.45,0.00
20-Jul-04,4.75,1.95,402.22,0.00,179.66,0.00
